,count,Random,MostPop,UserKNN,MF,PMF,BPR,NMF,WMF,PF,NeuMF,VAECF
2217,0.0053475935828877,10,0,13,1,2,0,0,4,0,0,0
13073,0.0053475935828877,9,0,14,0,0,0,0,7,0,0,2
9826,0.0053475935828877,11,0,25,2,0,0,0,25,0,0,0
2599,0.0053475935828877,8,0,22,5,0,0,7,16,37,0,0
8552,0.0053475935828877,12,0,35,2,1,0,0,14,92,0,45
2989,0.0053475935828877,12,0,24,2,0,0,0,21,0,0,12
5620,0.0053475935828877,12,0,28,23,0,0,8,20,127,0,0
3002,0.0053475935828877,14,0,47,1,76,0,0,76,1,0,135
17829,0.0053475935828877,8,0,11,0,0,0,0,10,0,0,0
2305,0.0053475935828877,7,0,16,33,0,0,0,2,0,0,1
11623,0.0051903114186851,9,0,20,126,259,0,3,25,81,0,1
24601,0.0051903114186851,12,0,9,4,0,0,0,5,0,0,0
2916,0.0051903114186851,12,0,11,12,0,0,0,12,76,0,0
10579,0.0051903114186851,10,0,25,96,116,0,0,10,0,0,0
1641,0.0051903114186851,10,0,19,16,0,0,0,12,0,0,0
3003,0.0051903114186851,15,0,33,1,22,0,0,65,0,0,48
1572,0.0051903114186851,8,0,19,2,0,0,0,7,0,0,0
11773,0.0051903114186851,9,0,36,7,16,0,0,25,0,0,0
164,0.0051903114186851,5,0,20,1,0,0,0,16,0,0,0
12532,0.0051903114186851,10,0,7,0,3,0,0,7,0,0,0
11009,0.0051903114186851,9,0,20,84,17,0,1,23,0,0,0
3001,0.0051903114186851,11,0,27,0,1,0,0,12,0,0,39
11246,0.0051903114186851,7,0,27,28,2,0,0,12,86,0,5
1544,0.0051903114186851,15,0,21,0,0,0,0,14,0,0,0
9988,0.0051903114186851,11,0,27,0,0,0,0,14,0,0,0
8516,0.0051903114186851,16,0,26,2,0,0,0,11,0,0,77
2071,0.0051903114186851,10,0,10,0,0,0,0,2,0,0,2
13,0.0051903114186851,12,0,27,1,7,0,0,20,61,0,7
5613,0.0051903114186851,12,0,25,12,0,0,21,10,114,0,0
27339,0.0051903114186851,11,0,21,43,4,0,13,26,90,0,0
903,0.0051903114186851,16,0,26,1,0,0,0,14,25,0,0
4059,0.0051903114186851,19,0,16,0,0,0,0,8,0,0,0
14710,0.0051903114186851,9,0,19,125,27,0,72,29,0,0,0
8553,0.0051903114186851,16,0,15,0,1,0,0,19,40,0,0
22941,0.0051903114186851,15,0,12,0,0,0,0,8,0,0,0
2745,0.0051903114186851,8,0,19,9,0,0,0,14,0,0,0
3804,0.0051903114186851,16,0,23,17,1,0,3,28,0,0,7
6567,0.0051903114186851,7,0,29,5,0,0,0,37,95,0,0
10208,0.0050330292544825,15,0,10,0,1,0,0,18,0,0,0
2654,0.0050330292544825,6,0,21,0,17,0,0,22,1,0,0
14626,0.0050330292544825,8,0,14,22,0,0,0,10,0,0,0
8767,0.0050330292544825,8,0,21,8,0,0,0,23,118,0,0
14669,0.0050330292544825,12,0,11,0,0,0,1,6,0,0,0
19484,0.0050330292544825,14,0,30,2,2,0,1,24,116,0,0
23965,0.0050330292544825,5,0,49,132,642,0,26,34,123,0,8
3044,0.0050330292544825,5,0,11,0,0,0,0,13,1,0,0
3477,0.0050330292544825,12,0,26,0,0,0,0,22,21,0,5
1381,0.0050330292544825,11,0,26,0,0,0,0,18,0,0,1
16576,0.0050330292544825,14,0,26,19,0,0,0,25,95,0,66
8685,0.0050330292544825,6,0,18,7,0,0,0,16,0,0,0
32818,0.0050330292544825,16,0,27,2,0,0,13,12,0,0,0
22184,0.0050330292544825,13,0,24,38,0,0,0,26,35,0,0
24385,0.0050330292544825,10,0,35,1,6,0,0,33,0,0,0
18366,0.0050330292544825,12,0,16,1,0,0,0,15,0,0,0
15100,0.0050330292544825,17,0,28,0,0,0,1,8,0,0,0
6467,0.0050330292544825,7,0,20,3,1,0,0,9,0,0,0
13744,0.0050330292544825,10,0,20,3,0,0,0,18,0,0,0
8532,0.0050330292544825,11,0,18,1,1,0,0,6,0,0,0
2292,0.0050330292544825,17,0,12,6,9,0,24,4,0,0,0
3110,0.0050330292544825,15,0,23,59,5,0,4,20,0,0,0
10279,0.0050330292544825,16,0,15,0,0,0,0,12,87,0,0
15154,0.0048757470902799,14,0,24,6,0,0,0,15,0,0,49
8660,0.0048757470902799,11,0,17,0,0,0,0,9,50,0,0
1642,0.0048757470902799,13,0,22,0,0,0,0,15,0,0,0
11161,0.0048757470902799,11,0,16,2,0,0,0,21,0,0,0
2,0.0048757470902799,14,0,14,62,0,0,0,11,83,0,0
15651,0.0048757470902799,9,0,9,1,0,0,0,0,0,0,0
726,0.0048757470902799,14,0,3,0,0,0,0,0,0,0,0
3332,0.0048757470902799,9,0,15,0,0,0,0,7,0,0,0
15007,0.0048757470902799,14,0,24,35,0,0,18,17,0,0,0
10456,0.0048757470902799,8,0,21,0,9,0,0,10,68,0,3
15553,0.0048757470902799,12,0,12,0,0,0,0,8,0,0,1
35038,0.0048757470902799,7,0,9,1,0,0,2,5,0,0,0
9566,0.0048757470902799,7,0,27,38,1,0,3,44,140,0,0
8851,0.0048757470902799,12,0,18,0,2,0,0,7,0,0,0
9961,0.0048757470902799,11,0,17,0,0,0,0,7,89,0,0
19598,0.0048757470902799,7,0,19,4,0,0,0,15,73,0,0
8907,0.0048757470902799,11,0,24,0,0,0,0,22,0,0,0
12938,0.0048757470902799,13,0,47,0,0,0,0,74,0,0,124
1730,0.0048757470902799,11,0,5,5,0,0,4,4,0,0,0
15151,0.0048757470902799,15,0,21,0,0,0,0,21,0,0,0
15171,0.0048757470902799,7,0,9,0,1,0,0,2,0,0,0
9054,0.0048757470902799,14,0,31,1,0,0,0,24,0,0,3
9909,0.0048757470902799,11,0,10,2,0,0,0,5,0,0,0
1625,0.0047184649260773,11,0,19,5,0,0,0,13,0,0,0
9099,0.0047184649260773,20,0,29,0,38,0,0,22,21,0,4
10476,0.0047184649260773,10,0,16,0,3,0,0,8,27,0,0
22215,0.0047184649260773,7,0,18,3,0,0,0,8,0,0,2
9351,0.0047184649260773,4,0,15,0,0,0,0,12,0,0,0
13097,0.0047184649260773,15,0,18,0,0,0,0,2,0,0,0
4165,0.0047184649260773,6,0,24,3,0,0,0,18,23,0,1
10383,0.0047184649260773,13,0,11,0,0,0,0,7,0,0,0
17859,0.0047184649260773,16,0,14,10,0,0,3,3,0,0,15
8877,0.0047184649260773,12,0,12,1,0,0,0,12,0,0,0
1665,0.0047184649260773,8,0,38,42,52,0,0,46,128,0,80
15243,0.0047184649260773,12,0,18,2,0,0,0,4,0,0,0
20143,0.0047184649260773,8,0,17,0,0,0,0,32,0,0,9
16600,0.0047184649260773,15,0,14,18,0,0,1,11,56,0,0
22027,0.0047184649260773,12,0,22,0,0,0,0,14,0,0,41
11803,0.0047184649260773,13,0,21,0,0,0,0,11,0,0,0
10653,0.0047184649260773,21,0,15,14,3,0,0,8,0,0,0
132,0.0047184649260773,14,0,18,2,0,0,0,22,0,0,30
3885,0.0047184649260773,12,0,22,4,0,0,0,12,0,0,0
11,0.0045611827618748,13,0,15,2,0,0,0,20,45,0,0
11103,0.0045611827618748,14,0,9,3,0,0,0,2,40,0,0
6266,0.0045611827618748,10,0,19,0,0,0,0,14,0,0,0
17803,0.0045611827618748,10,0,19,4,82,0,2,21,90,0,0
5807,0.0045611827618748,5,0,18,0,0,0,0,10,0,0,0
4029,0.0045611827618748,8,0,13,0,1,0,0,15,0,0,10
10085,0.0045611827618748,16,0,9,0,0,0,0,5,0,0,0
20837,0.0045611827618748,15,0,7,0,0,0,2,8,0,0,0
29591,0.0045611827618748,10,0,34,6,1,0,0,22,110,0,72
3888,0.0045611827618748,9,0,16,312,3408,0,1,11,0,0,0
1671,0.0045611827618748,12,0,17,112,1363,0,1,17,0,0,1
19610,0.0045611827618748,9,0,21,1,8,0,0,29,0,0,61
1108,0.0045611827618748,20,0,16,0,1,0,0,12,0,0,15
9323,0.0045611827618748,11,0,28,0,0,0,0,31,0,0,0
6496,0.0045611827618748,9,0,13,3,0,0,12,6,70,0,0
2866,0.0045611827618748,12,0,14,4,0,0,2,7,79,0,0
22718,0.0045611827618748,9,0,14,4,0,0,0,5,0,0,0
8577,0.0045611827618748,8,0,6,1,0,0,0,10,0,0,0
8842,0.0045611827618748,8,0,17,0,2,0,0,13,0,0,0
4257,0.0045611827618748,8,0,20,844,963,0,25,14,0,0,0
12161,0.0045611827618748,10,0,15,2,0,0,0,7,0,0,0
16298,0.0045611827618748,12,0,13,1,0,0,0,11,0,0,0
16545,0.0044039005976722,12,0,49,0,37,0,0,34,70,0,73
10749,0.0044039005976722,17,0,13,1,0,0,0,5,0,0,0
2073,0.0044039005976722,11,0,21,1,0,0,0,41,0,0,0
3486,0.0044039005976722,9,0,21,25,0,0,0,6,95,0,0
30054,0.0044039005976722,6,0,18,5,1,0,0,7,0,0,0
22403,0.0044039005976722,14,0,19,14,0,0,2,24,0,0,0
3086,0.0044039005976722,8,0,13,0,0,0,0,10,0,0,2
32444,0.0044039005976722,13,0,68,7,5,0,0,26,0,0,6
5828,0.0044039005976722,7,0,18,0,0,0,0,9,96,0,1
20364,0.0044039005976722,14,0,24,0,0,0,0,10,58,0,0
19785,0.0044039005976722,13,0,11,1,0,0,0,10,0,0,0
22124,0.0044039005976722,14,0,24,9,0,0,5,29,92,0,21
15645,0.0044039005976722,11,0,59,5,0,0,0,28,0,0,0
14818,0.0044039005976722,15,0,15,0,1,0,0,7,0,0,0
2737,0.0044039005976722,9,0,15,5,0,0,0,10,83,0,30
2595,0.0044039005976722,10,0,47,0,3,0,0,35,0,0,112
10418,0.0044039005976722,11,0,16,75,330,0,16,22,68,0,0
14138,0.0044039005976722,9,0,16,2,0,0,1,8,0,0,0
8696,0.0044039005976722,7,0,31,1,1,0,0,26,0,0,3
2171,0.0044039005976722,15,0,32,1,3,0,0,24,0,0,0
8131,0.0044039005976722,15,0,16,3,0,0,0,17,0,0,0
3189,0.0044039005976722,6,0,13,0,0,0,0,17,0,0,0
1527,0.0044039005976722,14,0,5,0,0,0,0,4,0,0,0
15118,0.0044039005976722,13,0,59,1,41,0,0,66,108,0,209
22277,0.0044039005976722,10,0,38,3,0,0,0,10,0,0,0
9547,0.0044039005976722,9,0,15,149,0,0,17,20,0,0,79
17694,0.0044039005976722,5,0,15,3,0,0,0,6,100,0,0
11572,0.0044039005976722,13,0,12,1,0,0,0,6,71,0,0
727,0.0044039005976722,12,0,12,0,0,0,0,4,42,0,6
3921,0.0044039005976722,13,0,15,0,0,0,0,11,50,0,0
20927,0.0044039005976722,6,0,13,0,0,0,1,1,0,0,0
21386,0.0044039005976722,16,0,11,6,11,0,45,6,0,0,0
11948,0.0044039005976722,12,0,32,6,1,0,0,30,42,0,1
10027,0.0044039005976722,14,0,14,0,0,0,0,9,65,0,0
7254,0.0044039005976722,6,0,11,2,0,0,0,7,0,0,0
6156,0.0042466184334696,11,0,21,5,0,0,0,3,100,0,0
14709,0.0042466184334696,8,0,14,17,3,0,0,22,0,0,0
8813,0.0042466184334696,12,0,15,0,0,0,0,14,78,0,0
22730,0.0042466184334696,10,0,19,0,0,0,0,19,0,0,3
8472,0.0042466184334696,10,0,14,0,0,0,0,8,62,0,0
8686,0.0042466184334696,14,0,12,0,0,0,0,3,0,0,0
20243,0.0042466184334696,12,0,8,5,0,0,1,1,0,0,0
12,0.0042466184334696,15,0,10,0,0,0,0,5,0,0,0
4013,0.0042466184334696,11,0,17,0,0,0,0,12,102,0,0
14176,0.0042466184334696,15,0,12,0,0,0,0,6,0,0,0
781,0.0042466184334696,7,0,29,2,0,0,0,24,0,0,65
21648,0.0042466184334696,7,0,9,55,0,0,1,6,0,0,1
22935,0.0042466184334696,14,0,2,0,0,0,0,4,0,0,0
2226,0.0042466184334696,11,0,13,0,0,0,0,12,0,0,1
17866,0.0042466184334696,10,0,13,0,0,0,0,12,74,0,0
17827,0.0042466184334696,9,0,15,4,0,0,5,7,0,0,0
9992,0.0042466184334696,9,0,34,37,5,0,5,25,113,0,0
3117,0.0042466184334696,9,0,17,3,13,0,0,10,70,0,0
7670,0.0042466184334696,12,0,14,0,0,0,0,8,0,0,0
8515,0.0042466184334696,22,0,8,0,0,0,0,4,0,0,0
18135,0.0042466184334696,11,0,22,0,0,0,0,14,69,0,13
24925,0.0042466184334696,10,0,13,0,0,0,0,14,0,0,2
3766,0.0042466184334696,10,0,14,6,0,0,0,10,41,0,0
3890,0.0042466184334696,11,0,17,3,13,0,4,13,0,0,0
1574,0.0042466184334696,17,0,34,2,0,0,0,24,24,0,23
10,0.0042466184334696,11,0,12,1,0,0,1,10,0,0,0
20944,0.0042466184334696,13,0,13,115,11,0,58,13,69,0,0
2182,0.0042466184334696,11,0,25,0,0,0,0,50,65,0,0
17823,0.0042466184334696,12,0,15,1,0,0,0,10,0,0,0
5817,0.0042466184334696,8,0,21,0,0,0,0,13,0,0,9
1264,0.0042466184334696,13,0,15,0,0,0,0,5,0,0,0
1592,0.0042466184334696,15,0,15,127,4686,0,0,22,0,0,0
46381,0.0042466184334696,7,0,63,1,13,0,7,29,98,0,147
11385,0.0042466184334696,14,0,17,6,11,0,0,31,60,0,0
6008,0.0042466184334696,8,0,12,0,0,0,0,6,0,0,0
23737,0.0042466184334696,10,0,14,205,0,0,3,7,0,0,0
22544,0.0042466184334696,12,0,11,0,0,0,0,16,0,0,0
9910,0.0042466184334696,11,0,9,1,0,0,0,12,0,0,0
8458,0.004089336269267,9,0,16,0,0,0,0,13,0,0,0
11171,0.004089336269267,12,0,5,0,31,0,0,12,0,0,0
20827,0.004089336269267,13,0,13,0,0,0,0,8,0,0,0
2967,0.004089336269267,13,0,15,17,0,0,0,18,0,0,0
794,0.004089336269267,6,0,14,6,0,0,0,15,0,0,0
2299,0.004089336269267,9,0,12,34,0,0,0,12,0,0,0
11141,0.004089336269267,8,0,14,0,0,0,0,19,76,0,0
14518,0.004089336269267,5,0,18,1,0,0,0,17,0,0,39
8497,0.004089336269267,14,0,3,0,0,0,0,1,0,0,0
6566,0.004089336269267,9,0,13,0,0,0,0,11,38,0,0
22279,0.004089336269267,13,0,12,1,0,0,4,9,0,0,0
1486,0.004089336269267,10,0,15,0,0,0,0,8,0,0,0
13868,0.004089336269267,9,0,16,1,0,0,0,21,0,0,0
22738,0.004089336269267,8,0,14,0,0,0,0,4,0,0,58
2480,0.004089336269267,15,0,27,0,0,0,0,16,0,0,0
3916,0.004089336269267,16,0,10,1,0,0,0,5,0,0,0
3623,0.004089336269267,12,0,26,8,0,0,3,35,0,0,2
10524,0.004089336269267,7,0,14,0,0,0,0,13,0,0,0
9059,0.004089336269267,16,0,11,6,0,0,17,6,0,0,0
17676,0.004089336269267,18,0,19,46,12,0,0,17,0,0,8
1087,0.004089336269267,10,0,13,0,0,0,0,6,0,0,0
1628,0.004089336269267,12,0,9,0,0,0,0,5,0,0,0
20475,0.004089336269267,11,0,12,2,0,0,0,16,0,0,0
14922,0.004089336269267,14,0,15,1,0,0,0,8,79,0,0
3225,0.004089336269267,10,0,19,1,0,0,0,25,0,0,0
1937,0.004089336269267,11,0,4,0,0,0,0,2,0,0,0
22061,0.004089336269267,11,0,19,2,0,0,0,12,0,0,0
10209,0.004089336269267,0,0,26,2,0,0,0,13,73,0,1
6125,0.004089336269267,5,0,14,0,0,0,0,14,0,0,0
22602,0.004089336269267,11,0,12,45,0,0,9,10,84,0,0
1768,0.004089336269267,12,0,10,0,0,0,0,5,0,0,0
1521,0.004089336269267,10,0,3,8,0,0,8,3,0,0,0
18001,0.004089336269267,12,0,11,0,0,0,0,8,0,0,0
2736,0.004089336269267,13,0,14,9,0,0,10,11,0,0,0
5815,0.004089336269267,13,0,7,2,0,0,0,9,0,0,0
2205,0.004089336269267,10,0,13,1,0,0,0,16,66,0,0
1831,0.004089336269267,6,0,7,3,0,0,1,6,0,0,0
3550,0.004089336269267,11,0,27,49,0,0,0,15,0,0,0
22398,0.004089336269267,12,0,8,2,0,0,0,3,0,0,0
26042,0.004089336269267,11,0,18,0,4,0,0,5,0,0,0
27072,0.004089336269267,17,0,16,2,8,0,0,29,0,0,53
2120,0.004089336269267,9,0,17,1,0,0,0,7,0,0,0
8476,0.004089336269267,9,0,30,0,0,0,0,21,72,0,0
9036,0.004089336269267,10,0,14,12,19,0,186,11,0,0,0
3506,0.0039320541050644,10,0,12,2,0,0,0,12,0,0,1
18095,0.0039320541050644,8,0,8,0,0,0,0,5,0,0,0
2657,0.0039320541050644,12,0,15,5,0,0,0,14,0,0,0
1096,0.0039320541050644,8,0,10,5,0,0,0,4,0,0,2
11483,0.0039320541050644,6,0,7,2,0,0,0,11,0,0,0
18256,0.0039320541050644,14,0,15,3,0,0,1,8,0,0,0
21859,0.0039320541050644,7,0,3,0,0,0,0,5,0,0,0
9499,0.0039320541050644,12,0,11,1,0,0,0,7,0,0,0
1624,0.0039320541050644,16,0,18,1,0,0,0,25,0,0,2
735,0.0039320541050644,17,0,8,0,0,0,0,7,0,0,0
15661,0.0039320541050644,7,0,9,1,0,0,0,13,0,0,39
8545,0.0039320541050644,12,0,12,1,0,0,0,11,0,0,0
15732,0.0039320541050644,7,0,11,27,0,0,0,5,0,0,0
17538,0.0039320541050644,17,0,12,22,0,0,0,14,0,0,0
22910,0.0039320541050644,10,0,7,14,0,0,0,1,0,0,0
814,0.0039320541050644,13,0,11,63,0,0,0,12,0,0,0
25705,0.0039320541050644,8,0,16,0,0,0,2,13,0,0,0
2778,0.0039320541050644,11,0,13,13,0,0,4,5,0,0,0
3829,0.0039320541050644,9,0,21,2,0,0,0,36,79,0,2
8719,0.0039320541050644,11,0,19,1,0,0,0,9,86,0,0
1545,0.0039320541050644,14,0,13,1,0,0,0,4,0,0,0
5835,0.0039320541050644,12,0,4,0,0,0,0,8,0,0,0
35981,0.0039320541050644,8,0,23,0,0,0,0,13,0,0,0
888,0.0039320541050644,12,0,12,8,8,0,16,15,0,0,0
12178,0.0039320541050644,11,0,19,0,0,0,0,19,96,0,0
29832,0.0039320541050644,13,0,28,0,0,0,0,23,40,0,74
7238,0.0039320541050644,11,0,13,0,0,0,0,8,0,0,0
2209,0.0039320541050644,14,0,13,6,1,0,0,9,96,0,0
1985,0.0039320541050644,6,0,10,2,3,0,19,14,0,0,0
10977,0.0039320541050644,10,0,9,2,0,0,0,4,0,0,0
5644,0.0039320541050644,14,0,18,80,0,0,0,7,0,0,14
8958,0.0037747719408619,11,0,14,1,0,0,0,10,0,0,0
9926,0.0037747719408619,9,0,9,0,5,0,0,9,0,0,44
22780,0.0037747719408619,8,0,6,0,0,0,0,6,0,0,0
1833,0.0037747719408619,19,0,14,2,0,0,3,9,0,0,0
13075,0.0037747719408619,15,0,14,37,9,0,0,15,0,0,0
49372,0.0037747719408619,10,0,23,0,0,0,0,7,0,0,0
12533,0.0037747719408619,9,0,7,0,0,0,0,6,0,0,0
296,0.0037747719408619,15,0,10,0,0,0,0,8,0,0,51
16264,0.0037747719408619,16,0,7,0,0,0,0,5,0,0,0
11130,0.0037747719408619,7,0,9,1,0,0,0,4,0,0,0
1548,0.0037747719408619,8,0,3,11,0,0,3,5,0,0,0
6495,0.0037747719408619,8,0,11,6,0,0,5,17,0,0,0
3305,0.0037747719408619,8,0,12,10,1,0,5,15,0,0,0
29831,0.0037747719408619,7,0,28,0,0,0,0,20,48,0,75
875,0.0037747719408619,13,0,21,5,0,0,0,3,33,0,3
1938,0.0037747719408619,12,0,9,0,0,0,0,5,0,0,0
36615,0.0037747719408619,9,0,5,0,0,0,0,4,0,0,0
12049,0.0037747719408619,12,0,10,0,0,0,0,10,0,0,0
6350,0.0037747719408619,8,0,14,1,0,0,0,15,0,0,0
24704,0.0037747719408619,11,0,17,0,0,0,0,17,0,0,0
3778,0.0037747719408619,9,0,10,4,0,0,0,17,0,0,0
11987,0.0037747719408619,11,0,14,13,0,0,0,12,0,0,0
2089,0.0037747719408619,10,0,11,0,0,0,0,11,0,0,0
56397,0.0037747719408619,11,0,29,2,2,0,0,15,0,0,21
2897,0.0037747719408619,14,0,9,2,0,0,0,11,0,0,0
16585,0.0037747719408619,6,0,14,0,0,0,0,11,0,0,0
6139,0.0037747719408619,10,0,11,6,0,0,0,14,0,0,0
11625,0.0037747719408619,13,0,12,0,0,0,0,6,0,0,0
3337,0.0037747719408619,13,0,17,1,10,0,0,23,0,0,0
36854,0.0037747719408619,9,0,16,1,0,0,6,33,33,0,0
3057,0.0037747719408619,11,0,25,0,0,0,0,20,0,0,2
43405,0.0037747719408619,9,0,8,6,1,0,0,5,12,0,1
10022,0.0037747719408619,14,0,23,2,0,0,0,30,0,0,0
1727,0.0037747719408619,7,0,7,1,0,0,0,11,0,0,0
10754,0.0037747719408619,14,0,13,14,0,0,7,14,0,0,0
2057,0.0037747719408619,9,0,56,0,0,0,0,40,87,0,130
21616,0.0037747719408619,11,0,19,0,0,0,0,16,87,0,0
14728,0.0037747719408619,12,0,7,12,0,0,1,3,0,0,0
3046,0.0037747719408619,7,0,11,0,0,0,0,6,0,0,0
31314,0.0037747719408619,4,0,16,33,0,0,54,9,63,0,0
11199,0.0037747719408619,6,0,15,5,0,0,0,16,40,0,103
15324,0.0037747719408619,13,0,17,0,0,0,0,6,0,0,0
1575,0.0037747719408619,11,0,7,0,0,0,0,3,0,0,2
1626,0.0037747719408619,14,0,10,0,0,0,0,7,0,0,5
23724,0.0037747719408619,8,0,9,0,0,0,0,3,0,0,0
3428,0.0037747719408619,8,0,12,1,0,0,0,14,0,0,0
17539,0.0037747719408619,16,0,10,3,0,0,0,4,0,0,11
15149,0.0037747719408619,12,0,16,0,0,0,0,8,0,0,0
9670,0.0036174897766593,11,0,17,9,0,0,1,9,0,0,0
812,0.0036174897766593,9,0,10,8,0,0,4,9,0,0,0
810,0.0036174897766593,13,0,15,0,0,0,0,8,0,0,0
12254,0.0036174897766593,10,0,22,0,0,0,1,9,0,0,0
3113,0.0036174897766593,8,0,12,0,0,0,0,16,0,0,3
22758,0.0036174897766593,8,0,6,35,0,0,0,6,0,0,0
9378,0.0036174897766593,10,0,10,0,0,0,0,4,0,0,0
3828,0.0036174897766593,7,0,14,0,0,0,0,6,0,0,0
811,0.0036174897766593,15,0,12,3,0,0,0,12,0,0,28
725,0.0036174897766593,11,0,8,27,0,0,7,8,12,0,0
16505,0.0036174897766593,9,0,6,0,0,0,5,5,0,0,0
42980,0.0036174897766593,10,0,18,2,0,0,2,16,0,0,0
10798,0.0036174897766593,17,0,7,0,0,0,2,3,0,0,0
3835,0.0036174897766593,12,0,15,0,0,0,0,8,0,0,0
10113,0.0036174897766593,17,0,12,27,12,0,6,18,110,0,0
7835,0.0036174897766593,8,0,25,0,9,0,0,31,58,0,35
11179,0.0036174897766593,13,0,10,0,0,0,0,14,0,0,4
1659,0.0036174897766593,11,0,14,0,0,0,0,11,0,0,0
11699,0.0036174897766593,8,0,5,0,0,0,0,3,0,0,0
11985,0.0036174897766593,11,0,13,1,0,0,0,17,0,0,0
3498,0.0036174897766593,10,0,17,1,11,0,0,27,0,0,32
9517,0.0036174897766593,11,0,9,0,0,0,0,9,0,0,0
9097,0.0036174897766593,15,0,13,30,58,0,11,5,66,0,0
28679,0.0036174897766593,12,0,20,0,0,0,0,13,20,0,0
3753,0.0036174897766593,8,0,14,0,0,0,0,22,0,0,26
2988,0.0036174897766593,10,0,7,0,0,0,0,7,0,0,0
1276,0.0036174897766593,11,0,12,0,0,0,0,6,0,0,0
10756,0.0036174897766593,14,0,12,0,0,0,0,12,0,0,43
37870,0.0036174897766593,10,0,4,0,0,0,0,6,0,0,0
3111,0.0036174897766593,8,0,14,0,0,0,0,9,0,0,0
20041,0.0036174897766593,5,0,14,61,107,0,0,16,0,0,0
1344,0.0036174897766593,12,0,11,0,0,0,0,5,0,0,0
2266,0.0036174897766593,13,0,12,0,0,0,0,14,38,0,0
2743,0.0036174897766593,8,0,12,19,0,0,0,8,0,0,0
4195,0.0036174897766593,9,0,11,1,0,0,0,10,0,0,0
10021,0.0036174897766593,12,0,12,0,0,0,0,9,0,0,0
11833,0.0036174897766593,12,0,11,0,0,0,0,11,0,0,0
25785,0.0036174897766593,10,0,4,0,4,0,0,2,0,0,0
3568,0.0036174897766593,15,0,6,0,0,0,0,12,0,0,0
39149,0.0036174897766593,12,0,34,0,0,0,0,35,80,0,68
3588,0.0036174897766593,10,0,12,0,0,0,0,12,0,0,17
3263,0.0036174897766593,12,0,19,0,0,0,0,24,0,0,0
12444,0.0036174897766593,8,0,13,1,0,0,0,4,0,0,0
1101,0.0036174897766593,11,0,7,0,0,0,1,10,0,0,0
3601,0.0036174897766593,10,0,7,3,0,0,0,10,0,0,5
3626,0.0036174897766593,7,0,11,3,0,0,0,7,0,0,0
15455,0.0036174897766593,13,0,41,2,2,0,0,33,55,0,99
28716,0.0036174897766593,8,0,18,0,0,0,0,11,1,0,0
36637,0.0036174897766593,13,0,17,11,13,0,0,20,0,0,0
10225,0.0036174897766593,6,0,12,0,0,0,0,11,0,0,0
11579,0.0036174897766593,9,0,6,1,0,0,0,4,0,0,0
10224,0.0036174897766593,15,0,28,1,131,0,0,39,121,0,0
25029,0.0034602076124567,9,0,9,24,0,0,0,4,60,0,0
45050,0.0034602076124567,14,0,21,12,0,0,6,14,0,0,0
1251,0.0034602076124567,17,0,10,0,0,0,0,5,50,0,0
1373,0.0034602076124567,13,0,8,1,0,0,0,6,0,0,0
8527,0.0034602076124567,13,0,13,0,0,0,0,11,0,0,0
6248,0.0034602076124567,16,0,5,0,0,0,0,5,0,0,0
29834,0.0034602076124567,13,0,27,0,0,0,0,20,0,0,82
17501,0.0034602076124567,8,0,13,16,0,0,4,18,0,0,0
27198,0.0034602076124567,9,0,6,7,0,0,0,3,0,0,0
22557,0.0034602076124567,11,0,9,12,0,0,0,10,26,0,0
17677,0.0034602076124567,16,0,6,1,0,0,0,6,35,0,0
988,0.0034602076124567,14,0,11,0,0,0,0,14,0,0,0
3489,0.0034602076124567,8,0,15,0,0,0,0,4,0,0,0
23323,0.0034602076124567,6,0,7,2,0,0,0,10,0,0,0
2656,0.0034602076124567,11,0,25,0,0,0,0,30,0,0,0
7299,0.0034602076124567,4,0,10,2,0,0,3,5,0,0,0
1107,0.0034602076124567,13,0,6,0,0,0,0,9,0,0,0
9336,0.0034602076124567,19,0,7,0,0,0,11,2,0,0,0
21693,0.0034602076124567,13,0,7,4,0,0,3,1,0,0,0
32954,0.0034602076124567,9,0,7,0,0,0,2,2,0,0,0
17406,0.0034602076124567,2,0,10,1,0,0,0,30,0,0,7
9860,0.0034602076124567,7,0,7,0,0,0,0,6,0,0,0
3764,0.0034602076124567,7,0,17,12,2,0,0,22,0,0,0
20003,0.0034602076124567,14,0,13,0,0,0,0,18,0,0,0
12475,0.0034602076124567,10,0,8,1,0,0,0,4,0,0,0
3118,0.0034602076124567,7,0,25,0,0,0,0,24,0,0,28
11164,0.0034602076124567,7,0,4,1,0,0,0,2,0,0,0
11819,0.0034602076124567,15,0,7,4,0,0,0,1,0,0,0
13089,0.0034602076124567,12,0,6,0,0,0,0,8,0,0,0
13245,0.0034602076124567,14,0,5,10,0,0,10,5,0,0,0
9993,0.0034602076124567,10,0,9,38,1,0,39,15,0,0,0
676,0.0034602076124567,10,0,7,0,0,0,0,8,0,0,0
19952,0.0034602076124567,8,0,11,0,2,0,0,9,0,0,0
20245,0.0034602076124567,11,0,5,0,0,0,0,0,0,0,0
2273,0.0034602076124567,19,0,12,18,0,0,0,16,49,0,0
11870,0.0034602076124567,10,0,10,5,0,0,1,12,0,0,0
2300,0.0034602076124567,14,0,19,0,0,0,0,10,0,0,0
1181,0.0034602076124567,10,0,8,1,4,0,0,11,0,0,0
15147,0.0034602076124567,10,0,5,1,0,0,0,2,0,0,0
