,num_female,num_male,num_other,num_unknown,num_total,ratio_female,male_female_difference,new_male_female_difference_Random,new_male_female_difference_MostPop,new_male_female_difference_UserKNN,new_male_female_difference_MF,new_male_female_difference_PMF,new_male_female_difference_BPR,new_male_female_difference_NMF,new_male_female_difference_WMF,new_male_female_difference_PF,new_male_female_difference_NeuMF,new_male_female_difference_VAECF
270121,1,4,0,0,5,0.2,0.6,0.15,0.09,-0.05,0.23,-0.04,0.07,0.07,0.17,0.44,0.08,0.47
76001,1,4,0,0,5,0.2,0.6,-0.06,0.09,0.02,0.26,0.13,0.07,0.07,0.18,0.06,0.08,0.34
139706,1,4,0,0,5,0.2,0.6,-0.06,0.09,0.08,0.21,0.16,0.07,0.28,0.2,0.02,0.08,0.35
251362,1,4,0,0,5,0.2,0.6,0.0,0.09,0.26,0.33,0.13,0.07,0.25,0.13,0.19,0.08,0.53
61354,1,4,0,0,5,0.2,0.6,0.01,0.09,0.58,0.25,0.05,0.07,0.11,0.62,0.18,0.08,0.59
64396,2,8,0,0,10,0.2,0.6,0.0,0.09,0.25,0.09,0.15,0.07,0.24,0.19,0.32,0.08,0.21
250494,1,4,0,0,5,0.2,0.6,0.13,0.09,0.35,0.31,0.25,0.07,0.12,0.41,0.25,0.08,0.47
260473,1,4,0,0,5,0.2,0.6,0.02,0.09,0.34,0.32,0.04,0.07,0.23,0.57,-0.28,0.08,0.52
215753,1,4,0,0,5,0.2,0.6,0.16,0.09,0.18,0.22,0.21,0.07,0.25,0.06,-0.02,0.08,-0.16
254486,1,4,0,0,5,0.2,0.6,0.19,0.09,-0.05,0.18,-0.01,0.07,0.23,-0.03,0.33,0.08,-0.01
127036,0,3,0,2,5,0.0,0.6,0.04,0.09,0.59,0.2,0.12,0.07,0.17,0.63,0.51,0.08,0.58
275520,2,8,0,0,10,0.2,0.6,0.01,0.09,0.15,0.08,0.41,0.07,0.3,0.15,0.25,0.08,0.39
56623,1,4,0,0,5,0.2,0.6,0.06,0.09,-0.02,0.36,0.17,0.07,0.1,0.5,0.07,0.08,0.18
95353,0,3,0,2,5,0.0,0.6,-0.04,0.09,0.22,0.22,-0.02,0.07,0.16,0.28,0.08,0.08,0.57
246388,1,4,0,0,5,0.2,0.6,0.05,0.09,-0.04,0.24,0.21,0.07,0.19,-0.03,-0.09,0.08,-0.12
126824,1,4,0,0,5,0.2,0.6,0.0,0.09,0.22,0.15,0.25,0.07,0.21,0.17,0.06,0.08,0.03
222788,1,4,0,0,5,0.2,0.6,0.16,0.09,0.11,0.1,0.15,0.07,0.29,0.18,-0.2,0.08,0.13
246246,1,4,0,0,5,0.2,0.6,0.01,0.09,0.06,0.2,0.34,0.07,0.34,-0.06,-0.26,0.08,0.41
277922,1,4,0,0,5,0.2,0.6,-0.01,0.09,0.24,0.23,0.13,0.07,0.23,0.4,-0.03,0.08,0.32
