,num_USA,num_rest,num_total,ratio_USA,new_ratio_USA_Random,new_ratio_USA_MostPop,new_ratio_USA_UserKNN,new_ratio_USA_MF,new_ratio_USA_PMF,new_ratio_USA_BPR,new_ratio_USA_NMF,new_ratio_USA_WMF,new_ratio_USA_PF,new_ratio_USA_NeuMF,new_ratio_USA_VAECF
68081,3,2,5,0.6,1.0,0.8,0.8,0.6,0.6,0.8,0.6,0.7,0.8,0.8,1.0
68000,3,2,5,0.6,0.5,0.8,0.5,0.5,0.7,0.8,0.7,0.6,0.7,0.8,0.5
148966,3,2,5,0.6,0.6,0.8,0.7,0.7,0.8,0.8,0.8,0.5,1.0,0.8,1.0
208376,3,2,5,0.6,0.7,0.8,0.8,0.6,0.7,0.8,0.4,0.6,0.9,0.8,1.0
206058,3,2,5,0.6,0.7,0.8,0.6,0.4,0.7,0.8,0.8,0.4,0.9,0.8,0.4
203392,3,2,5,0.6,0.7,0.8,0.9,0.6,0.9,0.8,0.7,1.0,0.9,0.8,1.0
262666,3,2,5,0.6,0.8,0.8,0.7,0.5,0.6,0.8,0.6,0.8,0.7,0.8,0.9
77039,3,2,5,0.6,0.3,0.8,0.6,0.5,0.6,0.8,0.7,0.5,0.7,0.8,0.6
76976,3,2,5,0.6,0.8,0.8,0.8,0.5,0.7,0.8,0.5,0.7,0.9,0.8,1.0
82808,3,2,5,0.6,0.5,0.8,0.7,0.4,0.7,0.8,0.4,0.7,1.0,0.8,0.5
251398,3,2,5,0.6,0.7,0.8,0.5,0.8,0.6,0.8,0.7,0.4,0.7,0.8,0.6
258240,6,4,10,0.6,0.7,0.8,0.9,0.9,0.6,0.8,0.6,0.7,0.7,0.8,0.2
194974,3,2,5,0.6,0.7,0.8,0.8,0.5,0.8,0.8,0.4,0.9,0.4,0.8,0.3
76741,3,2,5,0.6,0.7,0.8,0.9,0.5,0.7,0.8,0.8,0.8,1.0,0.8,0.9
117553,3,2,5,0.6,0.6,0.8,0.9,0.4,0.6,0.8,0.5,0.9,0.7,0.8,1.0
194699,3,2,5,0.6,0.8,0.8,0.8,0.5,0.7,0.8,0.7,0.7,0.6,0.8,0.9
28360,3,2,5,0.6,0.0,0.8,0.5,0.8,0.6,0.8,0.5,0.8,0.7,0.8,0.4
83110,3,2,5,0.6,0.6,0.8,0.5,0.7,0.6,0.8,0.6,0.8,0.6,0.8,0.4
275210,6,4,10,0.6,0.7,0.8,0.8,0.5,0.6,0.8,0.5,1.0,0.8,0.8,1.0
159863,3,2,5,0.6,0.8,0.8,0.6,0.9,1.0,0.8,0.9,0.5,0.8,0.8,0.7
28709,3,2,5,0.6,0.5,0.8,0.9,0.5,0.5,0.8,0.8,1.0,0.6,0.8,1.0
250494,3,2,5,0.6,0.5,0.8,0.2,0.5,0.6,0.8,0.4,0.2,0.9,0.8,0.4
75860,9,6,15,0.6,0.5,0.8,0.7,0.7,0.7,0.8,0.7,0.8,0.8,0.8,0.6
250301,3,2,5,0.6,0.7,0.8,0.5,0.6,0.7,0.8,0.3,0.7,0.9,0.8,0.7
250223,3,2,5,0.6,0.5,0.8,0.9,0.5,0.6,0.8,0.7,0.7,0.8,0.8,0.9
75762,3,2,5,0.6,0.8,0.8,0.6,0.5,0.7,0.8,0.7,0.8,0.9,0.8,1.0
29101,3,2,5,0.6,0.5,0.8,1.0,0.5,0.6,0.8,0.5,0.8,0.8,0.8,1.0
194027,3,2,5,0.6,0.8,0.8,0.5,0.5,0.6,0.8,0.6,0.4,0.4,0.8,0.9
275306,6,4,10,0.6,0.6,0.8,0.7,0.7,0.6,0.8,0.7,0.5,0.8,0.8,0.9
275476,3,2,5,0.6,0.7,0.8,0.8,0.5,0.7,0.8,0.6,0.8,0.7,0.8,1.0
275761,3,2,5,0.6,0.6,0.8,0.6,0.8,0.6,0.8,0.4,0.7,0.8,0.8,0.6
158104,3,2,5,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.4,0.9,0.9,0.8,0.9
80075,3,2,5,0.6,1.0,0.8,0.9,0.6,0.6,0.8,0.5,0.4,0.9,0.8,1.0
