,num_USA,num_rest,num_total,ratio_USA,new_ratio_USA_Random,new_ratio_USA_MostPop,new_ratio_USA_UserKNN,new_ratio_USA_MF,new_ratio_USA_PMF,new_ratio_USA_BPR,new_ratio_USA_NMF,new_ratio_USA_WMF,new_ratio_USA_PF,new_ratio_USA_NeuMF,new_ratio_USA_VAECF
219353,1,4,5,0.2,0.7,0.8,0.4,0.4,0.6,0.8,0.4,0.3,0.8,0.8,0.6
76001,1,4,5,0.2,0.5,0.8,0.3,0.4,0.7,0.8,0.4,0.2,0.9,0.8,0.8
62303,1,4,5,0.2,0.5,0.8,0.2,0.7,0.6,0.8,0.6,0.5,0.9,0.8,0.6
270666,1,4,5,0.2,0.8,0.8,0.4,0.4,0.6,0.8,0.5,0.3,0.8,0.8,0.5
74571,1,4,5,0.2,0.5,0.8,0.4,0.5,0.7,0.8,0.5,0.5,0.8,0.8,0.5
160393,1,4,5,0.2,0.7,0.8,0.2,0.4,0.7,0.8,0.6,0.8,0.5,0.8,0.8
137397,1,4,5,0.2,0.9,0.8,0.6,0.4,0.7,0.8,0.6,0.4,0.7,0.8,0.7
37584,1,4,5,0.2,0.6,0.8,0.4,0.6,0.7,0.8,0.6,0.5,0.5,0.8,0.7
92693,1,4,5,0.2,0.6,0.8,0.2,0.6,0.6,0.8,0.2,0.4,0.4,0.8,0.3
184354,1,4,5,0.2,0.7,0.8,0.3,0.7,0.7,0.8,0.4,0.2,0.9,0.8,0.5
132007,1,4,5,0.2,0.9,0.8,0.5,0.6,0.7,0.8,0.7,0.5,0.6,0.8,1.0
89207,1,4,5,0.2,0.7,0.8,0.3,0.6,0.7,0.8,0.7,0.0,0.9,0.8,0.5
151846,1,4,5,0.2,0.7,0.8,0.6,0.5,0.7,0.8,0.7,0.5,0.7,0.8,0.9
138124,1,4,5,0.2,0.8,0.8,0.2,0.4,0.7,0.8,0.4,0.2,0.3,0.8,0.4
26628,1,4,5,0.2,0.3,0.8,0.8,0.6,0.7,0.8,0.5,0.7,0.8,0.8,0.9
34801,2,8,10,0.2,0.7,0.8,0.2,0.5,0.5,0.8,0.4,0.4,0.9,0.8,0.5
200585,1,4,5,0.2,0.6,0.8,0.5,0.4,0.7,0.8,0.7,0.3,0.4,0.8,0.8
188484,1,4,5,0.2,0.4,0.8,0.5,0.5,0.7,0.8,0.6,0.3,0.8,0.8,0.3
834,1,4,5,0.2,0.6,0.8,0.6,0.6,0.7,0.8,0.4,0.7,0.9,0.8,0.6
102154,1,4,5,0.2,0.7,0.8,0.6,0.6,0.7,0.8,0.6,0.5,0.5,0.8,0.6
276563,1,4,5,0.2,0.7,0.8,0.7,0.5,0.5,0.8,0.7,0.7,0.7,0.8,1.0
94385,1,4,5,0.2,1.0,0.8,0.4,0.3,0.6,0.8,0.6,0.2,1.0,0.8,0.9
186032,1,4,5,0.2,0.8,0.8,0.7,0.4,0.7,0.8,0.7,0.6,0.5,0.8,0.9
272810,1,4,5,0.2,0.7,0.8,0.1,0.7,0.3,0.8,0.6,0.1,0.2,0.8,0.2
69460,1,4,5,0.2,0.6,0.8,0.3,0.6,0.7,0.8,0.5,0.3,0.8,0.8,0.6
239000,1,4,5,0.2,1.0,0.8,0.3,0.6,0.7,0.8,0.5,0.3,0.6,0.8,0.6
44925,1,4,5,0.2,0.5,0.8,0.6,0.7,0.8,0.8,0.4,0.4,0.7,0.8,0.6
185538,1,4,5,0.2,0.6,0.8,0.4,0.7,0.7,0.8,0.8,0.3,1.0,0.8,0.6
33004,1,4,5,0.2,0.7,0.8,0.7,0.5,0.7,0.8,0.6,0.6,0.5,0.8,0.8
87938,7,28,35,0.2,0.7,0.8,0.0,0.5,0.5,0.8,0.5,0.0,0.6,0.8,0.2
209985,1,4,5,0.2,0.7,0.8,0.3,0.6,0.6,0.8,0.8,0.4,0.9,0.8,0.9
106950,2,8,10,0.2,0.6,0.8,0.0,0.6,0.6,0.8,0.5,0.1,0.4,0.8,0.4
32244,1,4,5,0.2,0.8,0.8,0.1,0.6,0.6,0.8,0.8,0.3,0.3,0.8,0.7
201751,1,4,5,0.2,0.7,0.8,0.5,0.4,0.8,0.8,0.5,0.3,0.7,0.8,0.6
31681,1,4,5,0.2,0.9,0.8,0.1,0.7,0.7,0.8,0.7,0.6,0.6,0.8,0.5
256874,1,4,5,0.2,0.7,0.8,0.1,0.5,0.5,0.8,0.8,0.3,0.7,0.8,0.4
227295,1,4,5,0.2,0.6,0.8,0.4,0.6,0.6,0.8,0.6,0.1,0.7,0.8,0.6
167478,2,7,9,0.2222222222222222,0.8,0.8,0.5,0.4,0.7,0.8,0.5,0.5,0.7,0.8,0.3
39159,2,7,9,0.2222222222222222,0.6,0.8,0.4,0.4,0.6,0.8,0.6,0.3,0.8,0.8,0.8
98297,2,7,9,0.2222222222222222,0.9,0.8,0.3,0.4,0.5,0.8,0.9,0.3,0.7,0.8,0.4
108336,2,7,9,0.2222222222222222,0.7,0.8,0.3,0.5,0.6,0.8,0.8,0.3,0.7,0.8,0.3
119858,2,7,9,0.2222222222222222,0.7,0.8,0.1,0.5,0.7,0.8,0.7,0.2,0.3,0.8,0.5
35320,3,10,13,0.2307692307692307,0.8,0.8,0.4,0.6,0.6,0.8,0.7,0.6,0.5,0.8,0.7
268030,6,20,26,0.2307692307692307,0.7,0.8,0.7,0.8,0.7,0.8,0.5,0.8,0.4,0.8,0.4
20034,2,6,8,0.25,0.8,0.8,0.7,0.5,0.6,0.8,0.6,0.3,0.5,0.8,0.8
85433,2,6,8,0.25,0.8,0.8,0.4,0.4,0.6,0.8,0.6,0.4,0.9,0.8,0.4
123597,1,3,4,0.25,0.9,0.8,0.4,0.6,0.7,0.8,0.6,0.2,0.7,0.8,1.0
58529,3,9,12,0.25,0.7,0.8,0.1,0.5,0.5,0.8,0.3,0.1,0.7,0.8,0.5
91631,2,6,8,0.25,0.9,0.8,0.7,0.6,0.7,0.8,0.8,0.4,0.3,0.8,0.7
185288,1,3,4,0.25,0.5,0.8,0.6,0.4,0.6,0.8,0.7,0.5,0.5,0.8,0.8
147803,1,3,4,0.25,0.8,0.8,0.5,0.7,0.6,0.8,0.5,0.8,0.9,0.8,0.7
65665,1,3,4,0.25,0.7,0.8,0.2,0.7,0.7,0.8,0.5,0.2,0.8,0.8,0.3
109403,1,3,4,0.25,0.7,0.8,0.5,0.5,0.7,0.8,0.5,0.2,0.6,0.8,0.6
167507,2,6,8,0.25,0.7,0.8,0.2,0.4,0.6,0.8,0.6,0.3,0.8,0.8,0.5
123433,1,3,4,0.25,1.0,0.8,0.3,0.4,0.7,0.8,0.4,0.3,0.8,0.8,0.2
31226,2,6,8,0.25,0.9,0.8,0.1,0.8,0.5,0.8,0.7,0.5,0.6,0.8,0.6
9381,2,6,8,0.25,0.8,0.8,0.7,0.5,0.7,0.8,0.4,0.7,0.8,0.8,0.9
37235,2,6,8,0.25,0.6,0.8,0.3,0.8,0.6,0.8,0.6,0.5,0.9,0.8,0.7
221040,3,9,12,0.25,0.9,0.8,0.4,0.6,0.7,0.8,0.5,0.7,0.5,0.8,0.5
118422,1,3,4,0.25,0.6,0.8,0.7,0.5,0.7,0.8,0.5,0.6,0.9,0.8,0.8
83069,1,3,4,0.25,0.6,0.8,0.8,0.6,0.9,0.8,0.6,0.3,0.6,0.8,0.8
8864,2,6,8,0.25,0.6,0.8,0.3,0.6,0.7,0.8,0.7,0.4,0.6,0.8,0.7
