,num_USA,num_rest,num_total,ratio_USA,new_ratio_USA_Random,new_ratio_USA_MostPop,new_ratio_USA_UserKNN,new_ratio_USA_MF,new_ratio_USA_PMF,new_ratio_USA_BPR,new_ratio_USA_NMF,new_ratio_USA_WMF,new_ratio_USA_PF,new_ratio_USA_NeuMF,new_ratio_USA_VAECF
76019,6,19,25,0.24,0.74,0.77,0.39,0.54,0.68,0.76,0.61,0.47,0.95,0.75,0.36
206202,6,19,25,0.24,0.69,0.77,0.37,0.54,0.62,0.76,0.61,0.43,0.78,0.75,0.44
254,7,22,29,0.2413793103448276,0.67,0.77,0.6,0.58,0.5,0.76,0.6,0.56,0.63,0.75,0.59
206016,8,25,33,0.2424242424242424,0.69,0.77,0.34,0.52,0.6,0.76,0.56,0.45,0.72,0.75,0.33
231081,2,6,8,0.25,0.67,0.77,0.59,0.63,0.69,0.76,0.59,0.54,0.62,0.75,0.69
50612,2,6,8,0.25,0.64,0.77,0.65,0.56,0.56,0.76,0.57,0.57,0.75,0.75,0.74
30712,3,9,12,0.25,0.7,0.77,0.5,0.54,0.66,0.76,0.56,0.53,0.62,0.75,0.23
20034,2,6,8,0.25,0.73,0.77,0.68,0.48,0.53,0.76,0.5,0.67,0.66,0.75,0.73
37235,2,6,8,0.25,0.6,0.77,0.63,0.5,0.61,0.76,0.67,0.65,0.79,0.75,0.51
122867,2,6,8,0.25,0.66,0.77,0.74,0.49,0.68,0.76,0.52,0.68,0.7,0.75,0.76
252785,2,6,8,0.25,0.68,0.77,0.61,0.51,0.58,0.76,0.62,0.64,0.68,0.75,0.82
12272,3,9,12,0.25,0.65,0.77,0.66,0.52,0.66,0.76,0.64,0.64,0.25,0.75,0.32
228313,2,6,8,0.25,0.66,0.77,0.61,0.51,0.55,0.76,0.51,0.62,0.75,0.75,0.6
11944,2,6,8,0.25,0.69,0.77,0.63,0.49,0.51,0.76,0.62,0.52,0.67,0.75,0.71
72601,2,6,8,0.25,0.67,0.77,0.42,0.48,0.73,0.76,0.6,0.51,0.6,0.75,0.19
58529,3,9,12,0.25,0.64,0.77,0.67,0.58,0.53,0.76,0.59,0.6,0.74,0.75,0.74
8864,2,6,8,0.25,0.61,0.77,0.65,0.5,0.69,0.76,0.6,0.52,0.73,0.75,0.44
202358,2,6,8,0.25,0.65,0.77,0.64,0.5,0.63,0.76,0.55,0.59,0.79,0.75,0.48
104311,3,9,12,0.25,0.69,0.77,0.63,0.72,0.57,0.76,0.62,0.72,0.75,0.75,0.56
112402,2,6,8,0.25,0.62,0.77,0.61,0.51,0.58,0.76,0.56,0.5,0.73,0.75,0.66
221040,3,9,12,0.25,0.76,0.77,0.68,0.45,0.56,0.76,0.59,0.64,0.8,0.75,0.7
225435,2,6,8,0.25,0.66,0.77,0.72,0.54,0.69,0.76,0.66,0.59,0.77,0.75,0.78
3578,2,6,8,0.25,0.66,0.77,0.65,0.51,0.54,0.76,0.59,0.57,0.79,0.75,0.52
52350,8,23,31,0.2580645161290322,0.68,0.77,0.64,0.66,0.61,0.76,0.61,0.56,0.71,0.75,0.55
131855,6,17,23,0.2608695652173913,0.69,0.77,0.54,0.57,0.57,0.77,0.52,0.47,0.23,0.75,0.21
247429,5,14,19,0.2631578947368421,0.63,0.77,0.56,0.5,0.55,0.76,0.56,0.6,0.73,0.75,0.72
53590,4,11,15,0.2666666666666666,0.69,0.77,0.66,0.52,0.53,0.76,0.53,0.69,0.72,0.75,0.65
114446,7,19,26,0.2692307692307692,0.67,0.77,0.52,0.52,0.47,0.76,0.56,0.45,0.23,0.75,0.25
106208,3,8,11,0.2727272727272727,0.66,0.77,0.73,0.54,0.61,0.76,0.52,0.69,0.7,0.75,0.81
234954,3,8,11,0.2727272727272727,0.6,0.77,0.7,0.53,0.59,0.76,0.49,0.55,0.8,0.75,0.53
129503,3,8,11,0.2727272727272727,0.69,0.77,0.64,0.5,0.61,0.76,0.57,0.67,0.65,0.75,0.54
114279,3,8,11,0.2727272727272727,0.7,0.77,0.55,0.52,0.54,0.76,0.56,0.5,0.53,0.75,0.26
242037,3,8,11,0.2727272727272727,0.67,0.77,0.63,0.56,0.54,0.76,0.58,0.62,0.67,0.75,0.76
112401,3,8,11,0.2727272727272727,0.73,0.77,0.65,0.54,0.65,0.76,0.54,0.79,0.75,0.75,0.77
216027,3,8,11,0.2727272727272727,0.68,0.77,0.68,0.55,0.58,0.76,0.51,0.63,0.64,0.75,0.68
228789,3,8,11,0.2727272727272727,0.73,0.77,0.65,0.48,0.58,0.76,0.57,0.7,0.33,0.75,0.47
161041,9,24,33,0.2727272727272727,0.72,0.77,0.58,0.64,0.62,0.76,0.6,0.49,0.6,0.75,0.48
197410,5,13,18,0.2777777777777778,0.66,0.77,0.67,0.62,0.57,0.76,0.54,0.57,0.8,0.75,0.6
81263,7,18,25,0.28,0.65,0.77,0.62,0.51,0.48,0.76,0.58,0.6,0.76,0.75,0.76
131402,7,18,25,0.28,0.76,0.77,0.69,0.61,0.65,0.76,0.58,0.59,0.69,0.75,0.36
44985,2,5,7,0.2857142857142857,0.68,0.77,0.55,0.42,0.69,0.76,0.58,0.6,0.72,0.75,0.69
254859,2,5,7,0.2857142857142857,0.69,0.77,0.62,0.52,0.63,0.76,0.66,0.47,0.76,0.75,0.67
35148,2,5,7,0.2857142857142857,0.74,0.77,0.74,0.51,0.68,0.76,0.56,0.72,0.75,0.75,0.8
34215,2,5,7,0.2857142857142857,0.68,0.77,0.49,0.57,0.53,0.76,0.58,0.57,0.65,0.75,0.29
265591,2,5,7,0.2857142857142857,0.73,0.77,0.51,0.53,0.54,0.76,0.65,0.54,0.69,0.75,0.71
164581,4,10,14,0.2857142857142857,0.69,0.77,0.65,0.63,0.55,0.76,0.58,0.65,0.69,0.75,0.72
119725,10,25,35,0.2857142857142857,0.74,0.77,0.39,0.58,0.54,0.76,0.57,0.35,0.39,0.75,0.33
120080,2,5,7,0.2857142857142857,0.71,0.77,0.64,0.53,0.56,0.76,0.49,0.5,0.34,0.75,0.31
120137,2,5,7,0.2857142857142857,0.56,0.77,0.48,0.52,0.59,0.76,0.51,0.62,0.53,0.75,0.31
156837,2,5,7,0.2857142857142857,0.69,0.77,0.47,0.53,0.59,0.76,0.53,0.41,0.23,0.75,0.34
18384,2,5,7,0.2857142857142857,0.58,0.77,0.58,0.54,0.63,0.76,0.49,0.63,0.72,0.75,0.34
103656,2,5,7,0.2857142857142857,0.71,0.77,0.58,0.48,0.55,0.76,0.55,0.54,0.56,0.75,0.47
72707,2,5,7,0.2857142857142857,0.65,0.77,0.45,0.54,0.66,0.76,0.54,0.62,0.26,0.75,0.4
123154,2,5,7,0.2857142857142857,0.71,0.77,0.8,0.52,0.71,0.76,0.63,0.71,0.71,0.75,0.84
248479,2,5,7,0.2857142857142857,0.62,0.77,0.69,0.51,0.59,0.76,0.54,0.71,0.68,0.75,0.72
60797,2,5,7,0.2857142857142857,0.64,0.77,0.43,0.5,0.54,0.76,0.56,0.55,0.65,0.75,0.23
132203,2,5,7,0.2857142857142857,0.64,0.77,0.74,0.52,0.6,0.76,0.62,0.72,0.73,0.75,0.67
248749,2,5,7,0.2857142857142857,0.71,0.77,0.72,0.49,0.66,0.76,0.5,0.66,0.87,0.75,0.73
241527,2,5,7,0.2857142857142857,0.71,0.77,0.52,0.56,0.52,0.76,0.5,0.57,0.59,0.75,0.5
31229,2,5,7,0.2857142857142857,0.7,0.77,0.47,0.51,0.73,0.76,0.55,0.52,0.7,0.75,0.52
42730,2,5,7,0.2857142857142857,0.61,0.77,0.65,0.56,0.56,0.76,0.59,0.66,0.66,0.75,0.62
205979,2,5,7,0.2857142857142857,0.73,0.77,0.34,0.52,0.55,0.76,0.54,0.58,0.34,0.75,0.13
6345,2,5,7,0.2857142857142857,0.64,0.77,0.85,0.56,0.55,0.76,0.53,0.7,0.69,0.75,0.82
187761,2,5,7,0.2857142857142857,0.72,0.77,0.67,0.5,0.54,0.76,0.55,0.7,0.68,0.75,0.73
151262,2,5,7,0.2857142857142857,0.67,0.77,0.71,0.45,0.56,0.76,0.58,0.63,0.84,0.75,0.72
12863,2,5,7,0.2857142857142857,0.66,0.77,0.46,0.5,0.61,0.76,0.58,0.68,0.84,0.75,0.81
201141,4,10,14,0.2857142857142857,0.69,0.77,0.68,0.59,0.74,0.76,0.62,0.54,0.73,0.75,0.75
235173,2,5,7,0.2857142857142857,0.72,0.77,0.63,0.5,0.75,0.76,0.63,0.64,0.69,0.75,0.69
58458,2,5,7,0.2857142857142857,0.71,0.77,0.29,0.46,0.54,0.76,0.52,0.5,0.53,0.75,0.36
270326,2,5,7,0.2857142857142857,0.72,0.77,0.66,0.55,0.69,0.76,0.5,0.71,0.79,0.75,0.78
49061,2,5,7,0.2857142857142857,0.74,0.77,0.65,0.52,0.66,0.76,0.52,0.64,0.69,0.75,0.7
229768,6,15,21,0.2857142857142857,0.63,0.77,0.69,0.61,0.75,0.76,0.55,0.64,0.71,0.75,0.77
21202,2,5,7,0.2857142857142857,0.71,0.77,0.79,0.52,0.68,0.76,0.64,0.66,0.79,0.75,0.92
168763,2,5,7,0.2857142857142857,0.59,0.77,0.69,0.53,0.57,0.76,0.51,0.68,0.76,0.75,0.76
56246,2,5,7,0.2857142857142857,0.66,0.77,0.75,0.55,0.82,0.76,0.58,0.71,0.74,0.75,0.69
94242,2,5,7,0.2857142857142857,0.69,0.77,0.53,0.5,0.55,0.76,0.52,0.44,0.8,0.75,0.54
128693,2,5,7,0.2857142857142857,0.65,0.77,0.42,0.51,0.57,0.76,0.52,0.47,0.44,0.75,0.62
228206,2,5,7,0.2857142857142857,0.63,0.77,0.75,0.47,0.52,0.76,0.57,0.6,0.73,0.75,0.7
114893,2,5,7,0.2857142857142857,0.67,0.77,0.67,0.46,0.57,0.76,0.53,0.58,0.73,0.75,0.35
20250,2,5,7,0.2857142857142857,0.69,0.77,0.63,0.52,0.53,0.76,0.54,0.71,0.74,0.75,0.7
112083,5,12,17,0.2941176470588235,0.75,0.77,0.73,0.53,0.51,0.76,0.55,0.64,0.76,0.75,0.65
238864,12,28,40,0.3,0.74,0.77,0.3,0.62,0.59,0.76,0.61,0.44,0.23,0.75,0.13
147752,3,7,10,0.3,0.75,0.77,0.74,0.51,0.63,0.76,0.58,0.55,0.78,0.75,0.49
40505,3,7,10,0.3,0.64,0.77,0.61,0.55,0.78,0.76,0.56,0.61,0.78,0.75,0.81
217811,3,7,10,0.3,0.74,0.77,0.74,0.61,0.74,0.76,0.58,0.71,0.75,0.75,0.75
278356,3,7,10,0.3,0.74,0.77,0.73,0.5,0.62,0.76,0.53,0.6,0.66,0.75,0.75
88435,3,7,10,0.3,0.63,0.77,0.71,0.5,0.62,0.76,0.6,0.66,0.73,0.75,0.8
118135,3,7,10,0.3,0.77,0.77,0.57,0.6,0.65,0.76,0.63,0.67,0.69,0.75,0.34
16601,3,7,10,0.3,0.65,0.77,0.57,0.58,0.58,0.76,0.66,0.61,0.68,0.75,0.61
36003,9,21,30,0.3,0.68,0.77,0.62,0.52,0.57,0.76,0.58,0.54,0.68,0.75,0.62
54193,3,7,10,0.3,0.7,0.77,0.72,0.51,0.63,0.76,0.56,0.7,0.67,0.75,0.7
154553,3,7,10,0.3,0.71,0.77,0.61,0.48,0.49,0.76,0.56,0.57,0.69,0.75,0.33
27091,3,7,10,0.3,0.66,0.77,0.6,0.49,0.55,0.76,0.59,0.67,0.7,0.75,0.67
179791,10,23,33,0.303030303030303,0.71,0.77,0.51,0.59,0.51,0.76,0.44,0.47,0.5,0.75,0.34
184279,4,9,13,0.3076923076923077,0.64,0.77,0.6,0.56,0.52,0.76,0.6,0.59,0.8,0.75,0.57
225887,4,9,13,0.3076923076923077,0.73,0.77,0.69,0.59,0.62,0.76,0.47,0.57,0.69,0.75,0.81
255814,4,9,13,0.3076923076923077,0.64,0.77,0.69,0.52,0.54,0.76,0.55,0.52,0.23,0.75,0.2
25533,4,9,13,0.3076923076923077,0.68,0.77,0.35,0.48,0.57,0.76,0.53,0.33,0.55,0.75,0.18
164533,4,9,13,0.3076923076923077,0.74,0.77,0.56,0.52,0.49,0.76,0.59,0.62,0.56,0.75,0.45
100578,5,11,16,0.3125,0.64,0.77,0.6,0.5,0.68,0.76,0.52,0.71,0.7,0.75,0.41
185677,5,11,16,0.3125,0.66,0.77,0.5,0.51,0.57,0.76,0.55,0.49,0.59,0.75,0.54
167521,6,13,19,0.3157894736842105,0.73,0.77,0.63,0.56,0.51,0.76,0.64,0.55,0.59,0.75,0.26
271705,21,45,66,0.3181818181818182,0.72,0.77,0.65,0.56,0.59,0.76,0.61,0.59,0.6,0.75,0.41
234765,7,15,22,0.3181818181818182,0.77,0.77,0.58,0.61,0.54,0.76,0.64,0.59,0.76,0.75,0.55
134837,7,15,22,0.3181818181818182,0.79,0.77,0.69,0.51,0.55,0.76,0.6,0.5,0.66,0.75,0.22
138529,2,4,6,0.3333333333333333,0.65,0.77,0.64,0.5,0.55,0.76,0.59,0.51,0.79,0.75,0.62
22503,2,4,6,0.3333333333333333,0.66,0.77,0.46,0.47,0.52,0.76,0.51,0.57,0.69,0.75,0.41
93355,2,4,6,0.3333333333333333,0.71,0.77,0.77,0.51,0.74,0.76,0.63,0.74,0.73,0.75,0.63
33681,2,4,6,0.3333333333333333,0.71,0.77,0.67,0.53,0.67,0.76,0.57,0.6,0.74,0.75,0.75
201792,2,4,6,0.3333333333333333,0.73,0.77,0.67,0.5,0.64,0.76,0.56,0.63,0.66,0.75,0.59
139376,2,4,6,0.3333333333333333,0.73,0.77,0.71,0.5,0.62,0.76,0.57,0.74,0.62,0.75,0.79
205878,2,4,6,0.3333333333333333,0.64,0.77,0.75,0.52,0.55,0.76,0.55,0.7,0.73,0.75,0.73
248003,2,4,6,0.3333333333333333,0.69,0.77,0.64,0.51,0.68,0.76,0.54,0.57,0.74,0.75,0.65
181736,2,4,6,0.3333333333333333,0.71,0.77,0.69,0.53,0.65,0.76,0.59,0.58,0.6,0.75,0.79
124322,2,4,6,0.3333333333333333,0.71,0.77,0.58,0.57,0.66,0.76,0.56,0.61,0.75,0.75,0.61
139462,2,4,6,0.3333333333333333,0.69,0.77,0.23,0.53,0.55,0.76,0.52,0.43,0.23,0.75,0.22
160334,2,4,6,0.3333333333333333,0.65,0.77,0.81,0.57,0.64,0.76,0.56,0.71,0.86,0.75,0.74
86093,3,6,9,0.3333333333333333,0.7,0.77,0.7,0.52,0.59,0.76,0.59,0.68,0.66,0.75,0.82
183178,2,4,6,0.3333333333333333,0.69,0.77,0.74,0.52,0.73,0.76,0.48,0.58,0.73,0.75,0.72
148929,2,4,6,0.3333333333333333,0.65,0.77,0.7,0.47,0.65,0.76,0.55,0.62,0.81,0.75,0.74
27140,3,6,9,0.3333333333333333,0.71,0.77,0.7,0.48,0.59,0.76,0.48,0.8,0.79,0.75,0.82
151991,3,6,9,0.3333333333333333,0.6,0.77,0.62,0.5,0.67,0.76,0.59,0.64,0.62,0.75,0.56
188796,2,4,6,0.3333333333333333,0.61,0.77,0.53,0.45,0.57,0.76,0.56,0.61,0.77,0.75,0.39
188369,2,4,6,0.3333333333333333,0.67,0.77,0.33,0.51,0.52,0.76,0.53,0.47,0.78,0.75,0.25
155495,4,8,12,0.3333333333333333,0.69,0.77,0.7,0.52,0.55,0.76,0.51,0.61,0.65,0.75,0.62
179739,5,10,15,0.3333333333333333,0.73,0.77,0.64,0.53,0.56,0.76,0.62,0.61,0.77,0.75,0.85
277478,2,4,6,0.3333333333333333,0.63,0.77,0.64,0.46,0.59,0.76,0.55,0.7,0.75,0.75,0.69
131238,2,4,6,0.3333333333333333,0.68,0.77,0.66,0.51,0.61,0.76,0.54,0.67,0.75,0.75,0.81
264085,3,6,9,0.3333333333333333,0.73,0.77,0.71,0.52,0.63,0.76,0.5,0.66,0.8,0.75,0.68
104098,2,4,6,0.3333333333333333,0.65,0.77,0.68,0.52,0.56,0.76,0.57,0.78,0.98,0.75,0.7
99026,3,6,9,0.3333333333333333,0.66,0.77,0.59,0.61,0.6,0.76,0.53,0.5,0.74,0.75,0.6
152428,2,4,6,0.3333333333333333,0.0,0.77,0.69,0.53,0.56,0.76,0.47,0.61,0.71,0.75,0.7
20347,2,4,6,0.3333333333333333,0.7,0.77,0.7,0.54,0.57,0.76,0.56,0.7,0.71,0.75,0.74
30806,4,8,12,0.3333333333333333,0.71,0.77,0.7,0.47,0.69,0.76,0.56,0.63,0.7,0.75,0.61
75429,2,4,6,0.3333333333333333,0.75,0.77,0.64,0.48,0.6,0.76,0.62,0.54,0.9,0.75,0.4
152082,2,4,6,0.3333333333333333,0.71,0.77,0.72,0.5,0.55,0.76,0.62,0.67,0.87,0.75,0.78
249140,4,8,12,0.3333333333333333,0.66,0.77,0.69,0.52,0.48,0.76,0.55,0.61,0.76,0.75,0.69
180591,4,8,12,0.3333333333333333,0.54,0.77,0.64,0.52,0.67,0.76,0.52,0.5,0.69,0.75,0.73
277623,2,4,6,0.3333333333333333,0.75,0.77,0.68,0.6,0.72,0.76,0.58,0.57,0.74,0.75,0.76
248547,2,4,6,0.3333333333333333,0.71,0.77,0.66,0.55,0.61,0.76,0.55,0.7,0.59,0.75,0.4
205538,2,4,6,0.3333333333333333,0.67,0.77,0.76,0.56,0.7,0.76,0.61,0.71,0.66,0.75,0.95
87974,2,4,6,0.3333333333333333,0.69,0.77,0.54,0.48,0.62,0.76,0.6,0.45,0.66,0.75,0.47
274199,4,8,12,0.3333333333333333,0.62,0.77,0.56,0.55,0.57,0.76,0.45,0.6,0.7,0.75,0.24
145165,3,6,9,0.3333333333333333,0.64,0.77,0.71,0.52,0.6,0.76,0.58,0.57,0.58,0.75,0.66
141109,3,6,9,0.3333333333333333,0.0,0.77,0.63,0.5,0.56,0.76,0.63,0.46,0.64,0.75,0.35
243004,2,4,6,0.3333333333333333,0.66,0.77,0.67,0.49,0.54,0.76,0.52,0.68,0.84,0.75,0.58
38802,2,4,6,0.3333333333333333,0.64,0.77,0.68,0.54,0.56,0.76,0.48,0.64,0.69,0.75,0.74
8529,2,4,6,0.3333333333333333,0.7,0.77,0.75,0.44,0.53,0.76,0.59,0.54,0.69,0.75,0.69
267621,2,4,6,0.3333333333333333,0.75,0.77,0.73,0.55,0.71,0.76,0.54,0.73,0.71,0.75,0.83
239407,2,4,6,0.3333333333333333,0.58,0.77,0.7,0.51,0.62,0.76,0.58,0.64,0.83,0.75,0.78
112148,2,4,6,0.3333333333333333,0.66,0.77,0.69,0.49,0.59,0.76,0.66,0.63,0.73,0.75,0.65
112088,2,4,6,0.3333333333333333,0.65,0.77,0.74,0.46,0.72,0.76,0.6,0.73,0.65,0.75,0.8
134403,4,8,12,0.3333333333333333,0.74,0.77,0.69,0.47,0.56,0.76,0.59,0.71,0.7,0.75,0.79
144899,3,6,9,0.3333333333333333,0.75,0.77,0.71,0.5,0.48,0.76,0.49,0.73,0.78,0.75,0.74
120155,2,4,6,0.3333333333333333,0.69,0.77,0.66,0.46,0.64,0.76,0.57,0.65,0.79,0.75,0.78
72530,4,8,12,0.3333333333333333,0.66,0.77,0.65,0.5,0.59,0.76,0.61,0.65,0.71,0.75,0.56
216882,3,6,9,0.3333333333333333,0.66,0.77,0.64,0.48,0.56,0.76,0.55,0.54,0.71,0.75,0.53
163169,2,4,6,0.3333333333333333,0.71,0.77,0.75,0.53,0.76,0.76,0.66,0.68,0.73,0.75,0.8
120333,2,4,6,0.3333333333333333,0.7,0.77,0.73,0.51,0.67,0.76,0.61,0.56,0.7,0.75,0.96
60427,7,14,21,0.3333333333333333,0.64,0.77,0.67,0.55,0.66,0.76,0.65,0.55,0.55,0.75,0.32
163415,2,4,6,0.3333333333333333,0.7,0.77,0.65,0.58,0.58,0.76,0.6,0.73,0.69,0.75,0.74
14897,2,4,6,0.3333333333333333,0.75,0.77,0.71,0.5,0.58,0.76,0.5,0.7,0.77,0.75,0.83
219951,3,6,9,0.3333333333333333,0.69,0.77,0.76,0.5,0.54,0.76,0.55,0.72,0.77,0.75,0.37
65769,2,4,6,0.3333333333333333,0.7,0.77,0.64,0.63,0.7,0.76,0.67,0.64,0.39,0.75,0.4
171846,3,6,9,0.3333333333333333,0.77,0.77,0.39,0.6,0.59,0.76,0.52,0.44,0.65,0.75,0.21
643,3,6,9,0.3333333333333333,0.63,0.77,0.59,0.53,0.59,0.76,0.54,0.58,0.78,0.75,0.32
118528,2,4,6,0.3333333333333333,0.66,0.77,0.63,0.52,0.59,0.76,0.61,0.77,0.71,0.75,0.78
272715,3,6,9,0.3333333333333333,0.65,0.77,0.7,0.52,0.68,0.76,0.52,0.54,0.49,0.75,0.31
107044,2,4,6,0.3333333333333333,0.67,0.77,0.38,0.51,0.53,0.76,0.55,0.6,0.58,0.75,0.35
192492,2,4,6,0.3333333333333333,0.63,0.77,0.51,0.53,0.55,0.76,0.58,0.66,0.79,0.75,0.47
228727,6,12,18,0.3333333333333333,0.64,0.77,0.44,0.59,0.57,0.76,0.58,0.49,0.39,0.75,0.21
134118,2,4,6,0.3333333333333333,0.67,0.77,0.68,0.53,0.63,0.76,0.52,0.69,0.64,0.75,0.82
168029,2,4,6,0.3333333333333333,0.6,0.77,0.75,0.48,0.71,0.76,0.54,0.75,0.88,0.75,0.85
210168,3,6,9,0.3333333333333333,0.67,0.77,0.64,0.48,0.6,0.76,0.62,0.68,0.73,0.75,0.59
91576,2,4,6,0.3333333333333333,0.69,0.77,0.58,0.5,0.56,0.76,0.52,0.5,0.79,0.75,0.18
237407,2,4,6,0.3333333333333333,0.73,0.77,0.72,0.5,0.57,0.76,0.63,0.58,0.78,0.75,0.81
231149,3,6,9,0.3333333333333333,0.61,0.77,0.53,0.6,0.65,0.76,0.64,0.61,0.62,0.75,0.85
169192,2,4,6,0.3333333333333333,0.65,0.77,0.59,0.54,0.6,0.76,0.54,0.58,0.63,0.75,0.77
166828,2,4,6,0.3333333333333333,0.66,0.77,0.66,0.53,0.59,0.76,0.63,0.58,0.71,0.75,0.71
123066,2,4,6,0.3333333333333333,0.79,0.77,0.78,0.49,0.64,0.76,0.5,0.74,0.71,0.75,0.85
47779,2,4,6,0.3333333333333333,0.7,0.77,0.53,0.51,0.56,0.76,0.53,0.71,0.64,0.75,0.82
57935,2,4,6,0.3333333333333333,0.74,0.77,0.7,0.53,0.67,0.76,0.56,0.58,0.91,0.75,0.66
67174,2,4,6,0.3333333333333333,0.68,0.77,0.59,0.5,0.58,0.76,0.58,0.58,0.23,0.75,0.38
235952,3,6,9,0.3333333333333333,0.69,0.77,0.63,0.59,0.51,0.76,0.49,0.62,0.69,0.75,0.79
141600,2,4,6,0.3333333333333333,0.66,0.77,0.48,0.46,0.63,0.76,0.63,0.63,0.78,0.75,0.27
138100,2,4,6,0.3333333333333333,0.68,0.77,0.65,0.51,0.54,0.76,0.52,0.64,0.98,0.75,0.94
137437,2,4,6,0.3333333333333333,0.64,0.77,0.83,0.5,0.61,0.76,0.58,0.68,0.9,0.75,0.88
245645,11,21,32,0.34375,0.63,0.77,0.64,0.51,0.59,0.76,0.48,0.7,0.67,0.75,0.79
70541,8,15,23,0.3478260869565217,0.73,0.77,0.62,0.49,0.57,0.76,0.57,0.5,0.72,0.75,0.55
264317,8,15,23,0.3478260869565217,0.73,0.77,0.6,0.45,0.53,0.76,0.52,0.64,0.62,0.75,0.45
154345,13,24,37,0.3513513513513513,0.69,0.77,0.66,0.58,0.69,0.76,0.59,0.58,0.86,0.75,0.42
55178,6,11,17,0.3529411764705882,0.67,0.77,0.68,0.54,0.53,0.76,0.53,0.77,0.72,0.75,0.69
62895,6,11,17,0.3529411764705882,0.69,0.77,0.56,0.57,0.65,0.76,0.61,0.52,0.53,0.75,0.23
246617,6,11,17,0.3529411764705882,0.67,0.77,0.59,0.56,0.54,0.76,0.56,0.53,0.64,0.75,0.32
104880,5,9,14,0.3571428571428571,0.73,0.77,0.76,0.52,0.66,0.76,0.59,0.67,0.62,0.75,0.64
81207,5,9,14,0.3571428571428571,0.7,0.77,0.6,0.48,0.53,0.76,0.59,0.63,0.6,0.75,0.43
38464,5,9,14,0.3571428571428571,0.75,0.77,0.74,0.51,0.53,0.76,0.56,0.64,0.75,0.75,0.65
167678,5,9,14,0.3571428571428571,0.72,0.77,0.75,0.48,0.64,0.76,0.58,0.75,0.71,0.75,0.89
193469,5,9,14,0.3571428571428571,0.69,0.77,0.74,0.52,0.54,0.76,0.57,0.71,0.71,0.75,0.75
276307,5,9,14,0.3571428571428571,0.68,0.77,0.57,0.5,0.61,0.76,0.57,0.46,0.23,0.75,0.37
157163,5,9,14,0.3571428571428571,0.75,0.77,0.52,0.55,0.7,0.76,0.53,0.49,0.74,0.75,0.36
46269,5,9,14,0.3571428571428571,0.67,0.77,0.71,0.46,0.55,0.76,0.56,0.73,0.85,0.75,0.38
119505,5,9,14,0.3571428571428571,0.71,0.77,0.67,0.49,0.54,0.76,0.5,0.58,0.85,0.75,0.56
6073,9,16,25,0.36,0.7,0.77,0.71,0.54,0.52,0.76,0.63,0.61,0.73,0.75,0.55
122716,9,16,25,0.36,0.65,0.77,0.66,0.56,0.6,0.76,0.53,0.65,0.67,0.75,0.84
247840,4,7,11,0.3636363636363636,0.69,0.77,0.63,0.48,0.61,0.76,0.58,0.59,0.55,0.75,0.61
86243,12,21,33,0.3636363636363636,0.7,0.77,0.55,0.64,0.56,0.76,0.54,0.47,0.69,0.75,0.43
178797,4,7,11,0.3636363636363636,0.72,0.77,0.45,0.52,0.61,0.76,0.56,0.51,0.87,0.75,0.31
14638,4,7,11,0.3636363636363636,0.73,0.77,0.77,0.51,0.64,0.76,0.56,0.8,0.89,0.75,0.8
235498,4,7,11,0.3636363636363636,0.69,0.77,0.73,0.52,0.54,0.76,0.52,0.68,0.79,0.75,0.64
81088,4,7,11,0.3636363636363636,0.69,0.77,0.68,0.59,0.71,0.76,0.55,0.65,0.68,0.75,0.64
207275,4,7,11,0.3636363636363636,0.71,0.77,0.69,0.59,0.75,0.76,0.59,0.7,0.8,0.75,0.64
210738,4,7,11,0.3636363636363636,0.69,0.77,0.65,0.63,0.52,0.76,0.62,0.75,0.73,0.75,0.55
55272,4,7,11,0.3636363636363636,0.65,0.77,0.66,0.52,0.59,0.76,0.57,0.62,0.76,0.75,0.29
175003,4,7,11,0.3636363636363636,0.67,0.77,0.62,0.47,0.58,0.76,0.53,0.58,0.72,0.75,0.71
217121,12,21,33,0.3636363636363636,0.68,0.77,0.57,0.63,0.68,0.76,0.64,0.62,0.25,0.75,0.29
86033,4,7,11,0.3636363636363636,0.65,0.77,0.41,0.44,0.6,0.76,0.58,0.37,0.23,0.75,0.21
74665,4,7,11,0.3636363636363636,0.67,0.77,0.63,0.51,0.58,0.76,0.55,0.68,0.54,0.75,0.66
169249,4,7,11,0.3636363636363636,0.7,0.77,0.71,0.56,0.77,0.76,0.57,0.74,0.7,0.75,0.77
92853,7,12,19,0.3684210526315789,0.66,0.77,0.55,0.56,0.63,0.76,0.59,0.48,0.24,0.75,0.15
233117,3,5,8,0.375,0.71,0.77,0.79,0.62,0.68,0.76,0.53,0.74,0.7,0.75,0.82
231340,3,5,8,0.375,0.64,0.77,0.54,0.54,0.6,0.76,0.58,0.57,0.72,0.75,0.39
152468,3,5,8,0.375,0.7,0.77,0.59,0.49,0.6,0.76,0.61,0.53,0.63,0.75,0.76
195374,3,5,8,0.375,0.69,0.77,0.67,0.55,0.65,0.76,0.54,0.6,0.82,0.75,0.72
37567,3,5,8,0.375,0.67,0.77,0.44,0.66,0.59,0.76,0.61,0.59,0.72,0.75,0.17
96493,3,5,8,0.375,0.67,0.77,0.27,0.49,0.59,0.76,0.44,0.33,0.23,0.75,0.33
