,num_USA,num_rest,num_total,ratio_USA,new_ratio_USA_Random,new_ratio_USA_MostPop,new_ratio_USA_UserKNN,new_ratio_USA_MF,new_ratio_USA_PMF,new_ratio_USA_BPR,new_ratio_USA_NMF,new_ratio_USA_WMF,new_ratio_USA_PF,new_ratio_USA_NeuMF,new_ratio_USA_VAECF
269378,2,8,10,0.2,0.5,0.8,0.2,0.5,0.6,0.7,0.4,0.4,0.6,0.7,0.5
219353,1,4,5,0.2,0.7,0.8,0.4,0.5,0.4,0.8,0.9,0.5,0.5,0.7,0.6
9381,2,8,10,0.2,1.0,0.8,0.3,0.4,0.5,0.7,0.2,0.2,0.6,0.7,0.3
222488,2,8,10,0.2,0.5,0.8,0.3,0.6,0.4,0.7,0.4,0.3,0.2,0.7,0.7
241239,1,4,5,0.2,0.7,0.8,0.2,0.7,0.9,0.7,0.6,0.3,0.7,0.7,0.1
91425,1,4,5,0.2,1.0,0.8,0.7,0.4,0.6,0.8,0.3,0.4,0.9,0.7,0.7
57267,1,4,5,0.2,0.7,0.8,0.6,0.5,0.6,0.7,0.5,0.7,0.8,0.7,0.5
270666,1,4,5,0.2,0.9,0.8,0.4,0.6,0.4,0.7,0.6,0.3,0.5,0.7,0.5
99,1,4,5,0.2,0.7,0.8,0.5,0.5,0.9,0.8,0.5,0.3,0.8,0.7,0.7
185288,1,4,5,0.2,0.5,0.8,0.7,0.5,0.6,0.8,0.5,0.4,1.0,0.7,0.7
118422,1,4,5,0.2,0.6,0.8,0.7,0.5,0.3,0.8,0.5,0.3,0.6,0.7,0.6
185538,1,4,5,0.2,0.5,0.8,0.2,0.7,0.4,0.8,0.6,0.3,0.6,0.7,0.0
45987,1,4,5,0.2,0.8,0.8,0.5,0.4,0.4,0.7,0.4,0.5,0.8,0.7,0.8
170155,1,4,5,0.2,0.8,0.8,0.5,0.5,0.3,0.7,0.4,0.7,0.7,0.7,0.9
54817,1,4,5,0.2,0.4,0.8,0.3,0.5,0.5,0.7,0.4,0.2,0.8,0.7,0.2
238568,1,4,5,0.2,0.5,0.8,0.9,0.5,0.7,0.7,0.2,0.7,0.7,0.7,0.9
119858,2,8,10,0.2,0.4,0.8,0.2,0.4,0.7,0.8,0.4,0.3,0.6,0.7,0.2
163534,2,8,10,0.2,0.6,0.8,0.5,0.6,0.7,0.7,0.5,0.4,0.5,0.7,0.2
92693,1,4,5,0.2,0.6,0.8,0.1,0.6,0.3,0.7,0.7,0.2,0.4,0.7,0.3
137397,1,4,5,0.2,0.8,0.8,0.3,0.7,0.4,0.7,0.3,0.2,0.6,0.7,0.0
62150,1,4,5,0.2,0.7,0.8,0.1,0.4,0.4,0.7,0.6,0.1,0.2,0.7,0.1
239000,1,4,5,0.2,0.8,0.8,0.6,0.8,0.9,0.7,0.5,0.5,0.7,0.7,0.8
10199,2,8,10,0.2,0.6,0.8,0.6,0.5,0.3,0.7,0.6,0.5,0.9,0.7,0.6
65665,1,4,5,0.2,0.7,0.8,0.2,0.5,0.9,0.7,0.8,0.5,0.9,0.7,0.2
98297,2,8,10,0.2,1.0,0.8,0.0,0.4,0.7,0.7,0.3,0.0,0.7,0.7,0.1
160393,1,4,5,0.2,0.5,0.8,0.2,0.5,0.7,0.7,0.2,0.6,0.6,0.7,0.8
34801,2,8,10,0.2,0.8,0.8,0.2,0.7,0.3,0.7,0.6,0.1,0.9,0.7,0.0
33004,1,4,5,0.2,0.7,0.8,0.7,0.4,0.8,0.7,0.5,0.4,0.9,0.7,0.9
834,1,4,5,0.2,0.6,0.8,0.7,0.5,0.8,0.7,0.4,0.6,0.6,0.7,0.7
101550,1,4,5,0.2,0.9,0.8,0.9,0.5,0.6,0.8,0.7,0.3,0.9,0.7,0.3
201751,1,4,5,0.2,0.6,0.8,0.5,0.5,0.8,0.8,0.5,0.3,0.4,0.7,0.5
252903,1,4,5,0.2,0.7,0.8,0.1,0.6,0.8,0.7,0.7,0.3,0.9,0.7,0.2
74571,1,4,5,0.2,0.7,0.8,0.2,0.4,0.6,0.7,0.5,0.3,1.0,0.7,0.4
184354,1,4,5,0.2,0.3,0.8,0.1,0.7,0.5,0.8,0.7,0.6,0.5,0.7,0.8
26628,1,4,5,0.2,0.4,0.8,0.7,0.7,0.9,0.7,0.7,0.7,0.9,0.7,1.0
109403,1,4,5,0.2,0.7,0.8,0.4,0.4,0.7,0.7,0.5,0.3,0.8,0.7,0.4
76001,1,4,5,0.2,0.7,0.8,0.3,0.5,0.5,0.7,0.5,0.4,0.7,0.7,0.8
102154,1,4,5,0.2,0.8,0.8,0.4,0.5,0.2,0.7,0.5,0.5,1.0,0.7,0.6
252827,3,12,15,0.2,0.8,0.8,0.2,0.5,0.4,0.7,0.7,0.3,0.6,0.7,0.3
132007,1,4,5,0.2,0.9,0.8,0.5,0.5,0.6,0.7,0.5,0.4,0.3,0.7,1.0
276563,1,4,5,0.2,0.4,0.8,0.5,0.5,0.5,0.7,0.7,0.6,0.7,0.7,0.9
35179,1,4,5,0.2,0.6,0.8,0.2,0.5,0.5,0.7,0.5,0.2,0.0,0.7,0.1
265194,1,4,5,0.2,0.6,0.8,0.3,0.5,0.7,0.7,0.5,0.2,0.4,0.7,1.0
256874,1,4,5,0.2,0.8,0.8,0.6,0.7,0.7,0.7,0.7,0.6,0.6,0.7,0.6
186032,1,4,5,0.2,0.5,0.8,0.6,0.5,0.4,0.7,0.4,0.6,0.3,0.7,0.9
151846,1,4,5,0.2,0.5,0.8,0.6,0.5,0.6,0.7,0.8,0.5,0.5,0.7,0.5
84820,1,4,5,0.2,0.5,0.8,0.2,0.6,0.6,0.7,0.5,0.5,0.7,0.7,0.2
184990,1,4,5,0.2,0.7,0.8,0.0,0.5,0.8,0.7,0.4,0.1,0.4,0.7,0.0
198982,1,4,5,0.2,0.6,0.8,0.3,0.4,0.4,0.8,0.4,0.4,0.0,0.7,0.3
106950,2,8,10,0.2,0.5,0.8,0.5,0.7,0.5,0.7,0.3,0.2,0.6,0.7,0.6
83069,1,4,5,0.2,0.7,0.8,0.2,0.5,0.5,0.7,0.5,0.3,0.6,0.7,0.8
184684,1,4,5,0.2,0.3,0.8,0.4,0.5,0.2,0.7,0.4,0.4,0.3,0.7,0.6
37584,1,4,5,0.2,0.6,0.8,0.5,0.5,0.6,0.7,0.6,0.5,0.7,0.7,0.9
69410,1,4,5,0.2,0.8,0.8,0.8,0.5,0.6,0.7,0.2,0.5,0.7,0.7,0.8
69460,1,4,5,0.2,0.7,0.8,0.2,0.7,0.8,0.7,0.5,0.5,0.4,0.7,0.4
123433,1,4,5,0.2,0.8,0.8,0.3,0.5,0.7,0.7,0.8,0.5,0.7,0.7,0.3
209985,1,4,5,0.2,0.9,0.8,0.6,0.5,0.3,0.7,0.4,0.5,0.8,0.7,0.7
123597,1,4,5,0.2,0.6,0.8,0.7,0.5,0.6,0.7,0.5,0.6,1.0,0.7,0.7
94385,1,4,5,0.2,0.4,0.8,0.5,0.5,0.7,0.8,0.2,0.5,0.7,0.7,0.9
70772,1,4,5,0.2,0.7,0.8,0.0,0.5,0.8,0.7,0.4,0.0,0.0,0.7,0.0
253403,1,4,5,0.2,0.7,0.8,0.7,0.6,0.7,0.7,0.5,0.5,0.9,0.7,0.6
242409,5,19,24,0.2083333333333333,0.7,0.8,0.2,0.7,0.6,0.7,0.8,0.1,0.0,0.7,0.2
167507,2,7,9,0.2222222222222222,0.8,0.8,0.0,0.5,0.6,0.7,0.7,0.1,0.8,0.7,0.0
167478,2,7,9,0.2222222222222222,0.8,0.8,0.4,0.7,0.6,0.7,0.5,0.5,0.6,0.7,0.5
85433,2,7,9,0.2222222222222222,0.8,0.8,0.3,0.7,0.7,0.7,0.6,0.3,0.6,0.7,0.3
90766,2,7,9,0.2222222222222222,0.7,0.8,0.3,0.6,0.6,0.7,0.4,0.2,0.9,0.7,0.3
259004,2,7,9,0.2222222222222222,0.7,0.8,0.4,0.5,0.6,0.8,0.2,0.4,0.8,0.7,0.3
31226,2,7,9,0.2222222222222222,0.7,0.8,0.6,0.7,0.5,0.7,0.6,0.4,0.5,0.7,0.4
39159,2,7,9,0.2222222222222222,0.5,0.8,0.2,0.5,0.9,0.8,0.7,0.5,0.6,0.7,1.0
108336,2,7,9,0.2222222222222222,0.6,0.8,0.4,0.3,0.7,0.7,0.5,0.4,0.9,0.7,0.5
206775,2,7,9,0.2222222222222222,0.7,0.8,0.2,0.6,0.4,0.7,0.4,0.3,0.0,0.7,0.0
91631,2,7,9,0.2222222222222222,0.5,0.8,0.5,0.4,0.8,0.7,0.5,0.2,0.3,0.7,0.7
164096,5,17,22,0.2272727272727272,0.8,0.8,0.4,0.4,0.3,0.8,0.4,0.5,0.9,0.7,0.2
28255,3,10,13,0.2307692307692307,0.7,0.8,0.9,0.5,0.6,0.8,0.6,0.2,0.9,0.7,0.3
134483,3,10,13,0.2307692307692307,0.7,0.8,0.5,0.4,0.9,0.7,0.2,0.3,0.5,0.7,0.6
